Org Code,% Emergency Removal,% Expulsion,% In-School Suspension,% Out-of-School Suspension,% Permanent Expulsion,% Removed to Alternate Setting,SCHOOL,Source,Students,Students Disciplined,Year
02810080,,,0.0,2.7,0.0,0.0,Springfield - Frederick Harris,student_suspensions_2014,699,19,2014
02810575,,,,,,,Springfield - Gateway to College,student_suspensions_2014,39,0,2014
02810580,,,,,,,Springfield - Gateway to College at Springfield Technical Community College,student_suspensions_2014,55,0,2014
02810195,,,0.1,1.8,0.0,0.0,Springfield - Gerena,student_suspensions_2014,796,15,2014
02810065,,,0.6,1.4,0.0,0.0,Springfield - Glenwood,student_suspensions_2014,357,7,2014
02810068,,,0.3,14.1,0.0,0.0,Springfield - Glickman Elementary,student_suspensions_2014,341,48,2014
02810510,,,19.2,19.8,0.0,0.0,Springfield - High School Of Commerce,student_suspensions_2014,1529,445,2014
02810530,,,12.0,22.6,0.0,0.0,Springfield - High School/Science-Tech,student_suspensions_2014,1706,467,2014
02810050,,,0.8,3.0,0.0,0.0,Springfield - Hiram L Dorman,student_suspensions_2014,361,13,2014
02810085,,,0.6,2.2,0.0,0.0,Springfield - Homer Street,student_suspensions_2014,505,14,2014
02810100,,,2.4,4.2,0.0,0.0,Springfield - Indian Orchard Elementary,student_suspensions_2014,777,40,2014
02810328,,,4.9,25.8,0.0,0.0,Springfield - John F Kennedy Middle,student_suspensions_2014,647,179,2014
02810320,,,21.0,13.8,0.0,0.0,Springfield - John J Duggan Middle,student_suspensions_2014,623,156,2014
02810110,,,0.2,1.5,0.0,0.0,Springfield - Kensington Avenue,student_suspensions_2014,406,7,2014
02810115,,,0.9,3.7,0.0,0.0,Springfield - Liberty,student_suspensions_2014,326,14,2014
02810560,,,17.3,21.2,0.0,1.9,Springfield - Liberty Preparatory Academy,student_suspensions_2014,52,15,2014
02810120,,,0.0,3.0,0.0,0.0,Springfield - Lincoln,student_suspensions_2014,506,15,2014
02810330,,,13.1,17.0,0.0,0.1,Springfield - M Marcus Kiley Middle,student_suspensions_2014,854,203,2014
02810060,,,,,,,Springfield - Margaret C Ells,student_suspensions_2014,304,0,2014
02810140,,,1.0,1.4,0.0,0.0,Springfield - Mary M Lynch,student_suspensions_2014,295,6,2014
02810155,,,,,,,Springfield - Mary M Walsh,student_suspensions_2014,332,1,2014
02810145,,,0.0,3.7,0.0,0.0,Springfield - Mary O Pottenger,student_suspensions_2014,518,19,2014
02810023,,,0.1,4.9,0.0,0.0,Springfield - Milton Bradley School,student_suspensions_2014,692,34,2014
02810620,,,4.7,6.4,0.0,0.0,Springfield - Putnam Vocational Technical High School,student_suspensions_2014,1380,141,2014
02810055,,,0.6,2.7,0.0,0.0,Springfield - Rebecca M Johnson,student_suspensions_2014,961,29,2014
02810350,,,10.6,19.3,0.0,0.0,Springfield - STEM Middle Academy,student_suspensions_2014,311,70,2014
02810020,,,1.4,3.1,0.0,0.0,Springfield - Samuel Bowles,student_suspensions_2014,350,14,2014
02810355,,,5.7,17.5,0.0,0.0,Springfield - South End Middle School,student_suspensions_2014,315,58,2014
02810500,,,21.7,6.9,0.0,0.0,Springfield - Springfield Central High,student_suspensions_2014,2143,492,2014
02810570,,,10.5,24.4,0.0,0.0,Springfield - Springfield High School,student_suspensions_2014,209,57,2014
02810005,,,,,,,Springfield - Springfield Public Day Elementary School,student_suspensions_2014,66,0,2014
02810550,,,8.9,26.1,0.0,0.0,Springfield - Springfield Public Day High School,student_suspensions_2014,157,48,2014
02810345,,,14.1,54.1,0.0,0.0,Springfield - Springfield Public Day Middle School,student_suspensions_2014,85,49,2014
02810160,,,0.5,2.0,0.0,0.0,Springfield - Sumner Avenue,student_suspensions_2014,638,15,2014
02810205,,,9.6,9.1,0.0,0.0,Springfield - The Springfield Renaissance School,student_suspensions_2014,726,109,2014
02810015,,,0.3,1.9,0.0,0.0,Springfield - Thomas M Balliet,student_suspensions_2014,374,7,2014
02810340,,,12.4,22.7,0.0,0.0,Springfield - Van Sickle Middle School,student_suspensions_2014,1089,289,2014
02810180,,,,,,,Springfield - Warner,student_suspensions_2014,373,5,2014
02810185,,,,,,,Springfield - Washington,student_suspensions_2014,600,1,2014
02810190,,,0.6,6.4,0.0,0.0,Springfield - White Street,student_suspensions_2014,470,32,2014
02810045,,,1.1,3.7,0.0,0.0,Springfield - William N. DeBerry,student_suspensions_2014,375,16,2014
02840003,,,,,,,Stoneham - Central,student_suspensions_2014,318,0,2014
02840005,,,,,,,Stoneham - Colonial Park,student_suspensions_2014,232,1,2014
02840025,,,,,,,Stoneham - Robin Hood,student_suspensions_2014,277,2,2014
02840030,,,,,,,Stoneham - South,student_suspensions_2014,351,5,2014
02840505,,,0.0,4.7,0.0,0.0,Stoneham - Stoneham High,student_suspensions_2014,675,32,2014
02840405,,,0.0,5.2,0.0,0.0,Stoneham - Stoneham Middle School,student_suspensions_2014,576,30,2014
02850012,,,,,,,Stoughton - Edwin A Jones Early Childhood Center,student_suspensions_2014,114,0,2014
02850010,,,0.0,2.1,0.0,0.0,Stoughton - Helen Hansen Elementary,student_suspensions_2014,282,6,2014
02850025,,,,,,,Stoughton - Joseph H Gibbons,student_suspensions_2014,371,4,2014
02850014,,,0.0,2.3,0.0,0.0,Stoughton - Joseph R Dawe Jr Elementary,student_suspensions_2014,396,9,2014
02850405,,,3.1,4.4,0.2,0.0,Stoughton - O'Donnell Middle School,student_suspensions_2014,944,62,2014
02850015,,,,,,,Stoughton - South Elementary,student_suspensions_2014,264,1,2014
02850505,,,0.0,7.4,0.0,0.0,Stoughton - Stoughton High,student_suspensions_2014,1038,77,2014
02850020,,,0.0,2.0,0.0,0.0,Stoughton - West Elementary,student_suspensions_2014,401,8,2014
02870005,,,0.4,0.9,0.0,0.0,Sturbridge - Burgess Elementary,student_suspensions_2014,1021,11,2014
04890505,,,0.0,3.3,0.0,0.0,Sturgis Charter Public (District) - Sturgis Charter Public School,student_suspensions_2014,816,27,2014
02880305,,,0.2,1.2,0.0,0.0,Sudbury - Ephraim Curtis Middle,student_suspensions_2014,1028,14,2014
02880025,,,,,,,Sudbury - General John Nixon Elementary,student_suspensions_2014,403,2,2014
02880015,,,,,,,Sudbury - Israel Loring School,student_suspensions_2014,506,1,2014
02880010,,,,,,,Sudbury - Josiah Haynes,student_suspensions_2014,403,2,2014
02880030,,,,,,,Sudbury - Peter Noyes,student_suspensions_2014,629,2,2014
02890005,,,,,,,Sunderland - Sunderland Elementary,student_suspensions_2014,214,0,2014
02900003,,,,,,,Sutton - Sutton Early Learning,student_suspensions_2014,363,0,2014
02900005,,,,,,,Sutton - Sutton Elementary,student_suspensions_2014,384,0,2014
02900510,,,0.9,3.3,0.0,0.0,Sutton - Sutton High School,student_suspensions_2014,426,17,2014
02900305,,,,,,,Sutton - Sutton Middle School,student_suspensions_2014,425,1,2014
02910005,,,,,,,Swampscott - Clarke,student_suspensions_2014,228,0,2014
02910010,,,,,,,Swampscott - Hadley,student_suspensions_2014,309,1,2014
02910020,,,,,,,Swampscott - Stanley,student_suspensions_2014,302,1,2014
02910505,,,0.1,4.3,0.0,0.0,Swampscott - Swampscott High,student_suspensions_2014,749,33,2014
02910305,,,0.0,1.4,0.1,0.0,Swampscott - Swampscott Middle,student_suspensions_2014,786,12,2014
02920006,,,0.0,2.1,0.0,0.0,Swansea - Elizabeth S Brown,student_suspensions_2014,284,6,2014
02920015,,,,,,,Swansea - Gardner,student_suspensions_2014,297,3,2014
02920505,,,11.3,2.1,0.0,0.0,Swansea - Joseph Case High,student_suspensions_2014,573,68,2014
02920305,,,8.6,0.6,0.0,0.0,Swansea - Joseph Case Jr High,student_suspensions_2014,514,44,2014
02920020,,,,,,,Swansea - Joseph G Luther,student_suspensions_2014,212,0,2014
02920017,,,,,,,Swansea - Mark G Hoyle Elementary,student_suspensions_2014,276,2,2014
07700405,,,3.1,0.7,0.0,0.0,Tantasqua - Tantasqua Regional Jr High,student_suspensions_2014,572,19,2014
07700505,,,2.7,4.2,0.0,0.0,Tantasqua - Tantasqua Regional Sr High,student_suspensions_2014,788,42,2014
07700605,,,6.2,5.6,0.0,0.0,Tantasqua - Tantasqua Regional Vocational,student_suspensions_2014,466,47,2014
02930315,,,1.0,5.3,0.0,0.0,Taunton - Benjamin Friedman Middle,student_suspensions_2014,804,49,2014
02930010,,,,,,,Taunton - East Taunton Elementary,student_suspensions_2014,672,3,2014
02930007,,,,,,,Taunton - Edmund Hatch Bennett,student_suspensions_2014,379,5,2014
02930005,,,,,,,Taunton - Edward F. Leddy Preschool,student_suspensions_2014,353,0,2014
02930027,,,0.0,1.8,0.0,0.0,Taunton - Elizabeth Pole,student_suspensions_2014,727,13,2014
02930057,,,,,,,Taunton - H H Galligan,student_suspensions_2014,284,4,2014
02930035,,,,,,,Taunton - Hopewell,student_suspensions_2014,347,2,2014
02930305,,,6.3,5.2,0.0,0.0,Taunton - John F Parker Middle,student_suspensions_2014,477,43,2014
02930008,,,0.0,1.4,0.0,0.0,Taunton - Joseph C Chamberlain,student_suspensions_2014,583,8,2014
02930042,,,2.0,2.8,0.0,0.0,Taunton - Joseph H Martin,student_suspensions_2014,711,30,2014
02930015,,,0.2,3.8,0.0,0.0,Taunton - Mulcahey Elementary School,student_suspensions_2014,521,20,2014
02930525,,,0.0,15.9,0.0,0.0,Taunton - Taunton Alternative High School,student_suspensions_2014,138,22,2014
02930505,,,0.0,14.2,0.0,0.0,Taunton - Taunton High,student_suspensions_2014,2437,347,2014
02950010,,,,,,,Tewksbury - Heath-Brook,student_suspensions_2014,389,0,2014
02950023,,,,,,,Tewksbury - John F. Ryan,student_suspensions_2014,626,2,2014
02950305,,,0.3,4.1,0.0,0.0,Tewksbury - John W. Wynn Middle,student_suspensions_2014,704,29,2014
02950001,,,,,,,Tewksbury - L F Dewing,student_suspensions_2014,547,0,2014
02950025,,,,,,,Tewksbury - Louise Davy Trahan,student_suspensions_2014,275,1,2014
02950020,,,,,,,Tewksbury - North Street,student_suspensions_2014,320,3,2014
02950505,,,0.0,6.1,0.1,0.0,Tewksbury - Tewksbury Memorial High,student_suspensions_2014,1005,62,2014
02960005,,,,,,,Tisbury - Tisbury Elementary,student_suspensions_2014,346,5,2014
02980005,,,,,,,Topsfield - Proctor Elementary,student_suspensions_2014,266,5,2014
02980010,,,,,,,Topsfield - Steward Elementary,student_suspensions_2014,362,1,2014
08780605,,,0.0,9.7,0.0,0.0,Tri County Regional Vocational Technical - Tri County Regional Vocational Technical,student_suspensions_2014,1053,102,2014
07730020,,,,,,,Triton - Newbury Elementary,student_suspensions_2014,578,0,2014
07730025,,,,,,,Triton - Pine Grove,student_suspensions_2014,551,5,2014
07730015,,,1.6,1.5,0.0,0.0,Triton - Salisbury Elementary,student_suspensions_2014,548,16,2014
07730505,,,0.0,2.8,0.0,0.1,Triton - Triton Regional High School,student_suspensions_2014,754,22,2014
07730405,,,,,,,Triton - Triton Regional Middle School,student_suspensions_2014,453,1,2014
03000005,,,,,,,Truro - Truro Central,student_suspensions_2014,149,0,2014
03010020,,,,,,,Tyngsborough - Tyngsborough Elementary,student_suspensions_2014,895,4,2014
03010505,,,0.0,2.1,0.0,0.0,Tyngsborough - Tyngsborough High School,student_suspensions_2014,535,11,2014
03010305,,,0.0,1.5,0.0,0.0,Tyngsborough - Tyngsborough Middle,student_suspensions_2014,471,7,2014
04800405,,,33.0,29.4,0.0,0.0,UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,student_suspensions_2014,503,203,2014
35050405,,,9.0,17.6,0.0,0.0,UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,student_suspensions_2014,592,122,2014
07740010,,,,,,,Up-Island Regional - Chilmark Elementary,student_suspensions_2014,67,0,2014
07740020,,,,,,,Up-Island Regional - West Tisbury Elementary,student_suspensions_2014,303,2,2014
08790605,,,0.7,2.9,0.0,0.0,Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,student_suspensions_2014,682,23,2014
03040015,,,,,,,Uxbridge - McCloskey Middle School,student_suspensions_2014,478,5,2014
03040005,,,,,,,Uxbridge - Taft Early Learning Center,student_suspensions_2014,552,1,2014
03040505,,,1.6,4.9,0.0,0.0,Uxbridge - Uxbridge High,student_suspensions_2014,493,27,2014
03040020,,,,,,,Uxbridge - Whitin Elementary School,student_suspensions_2014,434,2,2014
04980405,,,3.5,19.4,0.0,0.0,Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School,student_suspensions_2014,170,37,2014
07750310,,,,,,,Wachusett - Central Tree Middle,student_suspensions_2014,416,2,2014
07750315,,,,,,,Wachusett - Chocksett Middle School,student_suspensions_2014,414,1,2014
07750018,,,,,,,Wachusett - Davis Hill Elementary,student_suspensions_2014,509,1,2014
07750020,,,,,,,Wachusett - Dawson,student_suspensions_2014,483,0,2014
07750001,,,,,,,Wachusett - Early Childhood Center,student_suspensions_2014,179,0,2014
07750060,,,,,,,Wachusett - Glenwood Elementary School,student_suspensions_2014,428,0,2014
07750027,,,,,,,Wachusett - Houghton Elementary,student_suspensions_2014,465,2,2014
07750032,,,,,,,Wachusett - Leroy E.Mayo,student_suspensions_2014,508,0,2014
07750305,,,0.3,2.4,0.3,0.0,Wachusett - Mountview Middle,student_suspensions_2014,750,21,2014
07750005,,,,,,,Wachusett - Naquag Elementary School,student_suspensions_2014,360,1,2014
07750040,,,,,,,Wachusett - Paxton Center,student_suspensions_2014,562,2,2014
07750045,,,,,,,Wachusett - Thomas Prince,student_suspensions_2014,381,1,2014
07750505,,,0.0,4.4,0.0,0.0,Wachusett - Wachusett Regional High,student_suspensions_2014,2142,95,2014
03050005,,,,,,,Wakefield - Dolbeare,student_suspensions_2014,423,0,2014
03050310,,,1.6,1.7,0.0,0.0,Wakefield - Galvin Middle School,student_suspensions_2014,1120,30,2014
03050020,,,,,,,Wakefield - Greenwood,student_suspensions_2014,255,2,2014
03050505,,,0.0,3.8,0.0,0.0,Wakefield - Wakefield Memorial High,student_suspensions_2014,980,37,2014
03050040,,,,,,,Wakefield - Walton,student_suspensions_2014,190,1,2014
03050015,,,,,,,Wakefield - Woodville School,student_suspensions_2014,444,0,2014
03060005,,,0.0,4.8,0.0,0.0,Wales - Wales Elementary,student_suspensions_2014,167,8,2014
03070305,,,,,,,Walpole - Bird Middle,student_suspensions_2014,515,5,2014
03070010,,,,,,,Walpole - Boyden,student_suspensions_2014,450,0,2014
03070002,,,,,,,Walpole - Daniel Feeney Preschool Center,student_suspensions_2014,95,0,2014
03070310,,,,,,,Walpole - Eleanor N Johnson Middle,student_suspensions_2014,445,5,2014
03070005,,,,,,,Walpole - Elm Street School,student_suspensions_2014,429,4,2014
03070015,,,,,,,Walpole - Fisher,student_suspensions_2014,471,0,2014
03070018,,,,,,,Walpole - Old Post Road,student_suspensions_2014,474,1,2014
03070505,,,2.8,4.0,0.0,0.0,Walpole - Walpole High,student_suspensions_2014,1189,66,2014
03080032,,,,,,,Waltham - Douglas MacArthur Elementary School,student_suspensions_2014,393,4,2014
03080065,,,0.0,2.1,0.0,0.0,Waltham - Henry Whittemore Elementary School,student_suspensions_2014,479,10,2014
03080060,,,1.5,0.8,0.0,0.0,Waltham - James Fitzgerald Elementary School,student_suspensions_2014,530,10,2014
03080404,,,3.6,7.6,0.0,0.2,Waltham - John F Kennedy Middle,student_suspensions_2014,579,56,2014
03080415,,,3.6,2.9,0.0,0.0,Waltham - John W. McDevitt Middle School,student_suspensions_2014,550,29,2014
03080040,,,,,,,Waltham - Northeast Elementary School,student_suspensions_2014,519,0,2014
03080050,,,,,,,Waltham - Thomas R Plympton Elementary School,student_suspensions_2014,479,3,2014
03080505,,,0.0,2.8,0.0,0.0,Waltham - Waltham Sr High,student_suspensions_2014,1471,41,2014
03080005,,,0.0,1.1,0.0,0.0,Waltham - William F. Stanley Elementary School,student_suspensions_2014,547,6,2014
03090020,,,,,,,Ware - Stanley M Koziol Elementary School,student_suspensions_2014,537,5,2014
03090505,,,5.1,6.9,0.0,0.0,Ware - Ware Junior/Senior High School,student_suspensions_2014,509,48,2014
03090305,,,4.7,3.5,0.0,0.0,Ware - Ware Middle School,student_suspensions_2014,339,25,2014
03100025,,,,,,,Wareham - East Wareham School,student_suspensions_2014,133,0,2014
03100003,,,2.0,4.1,0.0,0.0,Wareham - John William Decas,student_suspensions_2014,560,24,2014
03100017,,,1.9,7.6,0.0,0.0,Wareham - Minot Forest,student_suspensions_2014,645,50,2014
03100315,,,7.4,12.1,0.0,0.7,Wareham - Wareham Cooperative Junior/Senior High School,student_suspensions_2014,149,18,2014
03100305,,,8.2,12.1,0.0,0.0,Wareham - Wareham Middle,student_suspensions_2014,865,129,2014
03100505,,,12.6,17.4,0.0,0.0,Wareham - Wareham Senior High,student_suspensions_2014,637,140,2014
03100310,,,0.0,67.7,0.0,0.0,Wareham - West Wareham Academy,student_suspensions_2014,31,21,2014
03140015,,,,,,,Watertown - Cunniff,student_suspensions_2014,313,0,2014
03140020,,,,,,,Watertown - Hosmer,student_suspensions_2014,756,0,2014
03140025,,,1.6,0.9,0.0,0.0,Watertown - James Russell Lowell,student_suspensions_2014,426,8,2014
03140505,,,2.1,1.7,0.0,0.0,Watertown - Watertown High,student_suspensions_2014,750,26,2014
03140305,,,,,,,Watertown - Watertown Middle,student_suspensions_2014,553,5,2014
03150005,,,,,,,Wayland - Claypit Hill School,student_suspensions_2014,583,0,2014
03150015,,,,,,,Wayland - Happy Hollow School,student_suspensions_2014,445,3,2014
03150020,,,,,,,Wayland - Loker School,student_suspensions_2014,176,0,2014
03150505,,,,,,,Wayland - Wayland High School,student_suspensions_2014,845,5,2014
03150305,,,1.8,0.2,0.0,0.0,Wayland - Wayland Middle School,student_suspensions_2014,663,13,2014
03160505,,,14.8,14.1,0.0,0.0,Webster - Bartlett Jr Sr High School,student_suspensions_2014,837,173,2014
03160015,,,,,,,Webster - Park Avenue Elementary,student_suspensions_2014,536,2,2014
03160305,,,0.5,1.0,0.0,0.0,Webster - Webster Middle School,student_suspensions_2014,628,8,2014
03170050,,,,,,,Wellesley - Ernest F Upham,student_suspensions_2014,246,0,2014
03170025,,,,,,,Wellesley - Hunnewell,student_suspensions_2014,302,0,2014
03170020,,,,,,,Wellesley - John D Hardy,student_suspensions_2014,313,0,2014
03170015,,,,,,,Wellesley - Joseph E Fiske,student_suspensions_2014,464,1,2014
03170005,,,,,,,Wellesley - Katharine Lee Bates,student_suspensions_2014,396,0,2014
03170045,,,,,,,Wellesley - Schofield,student_suspensions_2014,371,0,2014
03170048,,,,,,,Wellesley - Sprague Elementary School,student_suspensions_2014,408,0,2014
03170305,,,1.4,0.3,0.0,0.0,Wellesley - Wellesley Middle,student_suspensions_2014,1174,21,2014
03170505,,,0.3,1.4,0.0,0.0,Wellesley - Wellesley Sr High,student_suspensions_2014,1443,24,2014
03180005,,,,,,,Wellfleet - Wellfleet Elementary,student_suspensions_2014,129,0,2014
03220005,,,,,,,West Boylston - Major Edwards Elementary,student_suspensions_2014,444,4,2014
03220505,,,3.9,5.3,0.0,0.0,West Boylston - West Boylston Junior/Senior High,student_suspensions_2014,533,37,2014
03230305,,,,,,,West Bridgewater - Howard School,student_suspensions_2014,289,1,2014
03230003,,,,,,,West Bridgewater - Rose L Macdonald,student_suspensions_2014,255,2,2014
03230005,,,,,,,West Bridgewater - Spring Street School,student_suspensions_2014,145,3,2014
03230505,,,2.0,2.3,0.0,0.0,West Bridgewater - West Bridgewater Junior/Senior,student_suspensions_2014,666,26,2014
